step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,customer_tx_count,merchant_tx_count,risk_score,risk_score_scaled,cost
49,C1511148959,4,F,M348934600,es_transportation,47.02,0,1.1469495523919793,6,6913,1.185232640057384e-38,1.185232640057384e-38,1.001
124,C1072577677,3,F,M1823072687,es_transportation,50.71,0,1.3587430189059904,11,10103,7.476124339592532e-56,7.476124339592532e-56,1.001
113,C1821035128,4,M,M1823072687,es_transportation,24.15,0,-0.1657107671677592,6,10103,4.513474896228662e-56,4.513474896228662e-56,1.001
66,C956700475,4,F,M1823072687,es_transportation,7.31,0,-1.132269568277772,8,10103,1.986524112944092e-56,1.986524112944092e-56,1.001
101,C1108787528,5,M,M1823072687,es_transportation,39.15,0,0.6952382837022046,11,10103,4.861332346178248e-56,4.861332346178248e-56,1.001
151,C1702053445,4,F,M1823072687,es_transportation,10.91,0,-0.9256417960689806,5,10103,3.037280595591281e-56,3.037280595591281e-56,1.001
77,C396716441,5,F,M348934600,es_transportation,51.63,0,1.4115478940260149,9,6913,1.0523625624074718e-38,1.0523625624074718e-38,1.001
131,C401828466,3,M,M1823072687,es_transportation,5.69,0,-1.2252520657717278,5,10103,2.500802071519414e-56,2.500802071519414e-56,1.001
136,C782199851,2,F,M85975013,es_food,31.53,0,-0.2167401737022495,6,915,6.272510496260688e-07,6.272510496260688e-07,1.0009993727489503
175,C723217997,4,F,M348934600,es_transportation,55.01,0,1.605548413488713,8,6913,1.314858225296939e-38,1.314858225296939e-38,1.001
152,C1779394537,4,F,M349281107,es_fashion,108.94,0,1.0827296247838054,7,101,0.06018664383700782,0.06018664383700782,0.9408133561629922
5,C43130617,2,M,M348934600,es_transportation,55.97,0,1.6606491527443907,5,6913,1.822141564620142e-38,1.822141564620142e-38,1.001
58,C386332652,2,M,M348934600,es_transportation,37.81,0,0.6183268351578214,13,6913,4.2703192326499405e-39,4.2703192326499405e-39,1.001
127,C914488986,4,M,M348934600,es_transportation,22.18,0,-0.2787820758486811,5,6913,5.1785657906529905e-39,5.1785657906529905e-39,1.001
165,C763005836,3,F,M1823072687,es_transportation,18.84,0,-0.4704867311757263,4,10103,4.495421104465571e-56,4.495421104465571e-56,1.001
134,C356750222,2,M,M85975013,es_food,74.12,0,1.425575711404444,8,915,1.8252963028362829e-06,1.8252963028362829e-06,1.0009981747036971
136,C1467731939,3,M,M1823072687,es_transportation,12.02,0,-0.8619315663046033,8,10103,2.3672978979890545e-56,2.3672978979890545e-56,1.001
82,C1403935304,3,M,M348934600,es_transportation,37.78,0,0.6166049370560814,4,6913,1.0198028249250453e-38,1.0198028249250453e-38,1.001
35,C1175684338,2,M,M348934600,es_transportation,5.09,0,-1.2596900278065266,6,6913,2.48776870719099e-39,2.48776870719099e-39,1.001
128,C1682236855,2,M,M1823072687,es_transportation,26.67,0,-0.0210713266216051,4,10103,6.016982838631804e-56,6.016982838631804e-56,1.001
121,C98707741,4,F,M348934600,es_transportation,13.43,0,-0.7810023555228267,7,6913,3.0803836572763384e-39,3.0803836572763384e-39,1.001
117,C1018783569,2,M,M1823072687,es_transportation,58.24,0,1.790939442442712,8,10103,1.323165996146435e-55,1.323165996146435e-55,1.001
163,C885208928,1,U,M1823072687,es_transportation,60.37,0,1.9131942076662465,4,10103,2.110066393922207e-55,2.110066393922207e-55,1.001
12,C290140685,3,F,M348934600,es_transportation,22.07,0,-0.2850957022217275,9,6913,3.500986292728957e-39,3.500986292728957e-39,1.001
68,C1918064652,2,M,M1823072687,es_transportation,23.18,0,-0.2213854724573501,6,10103,4.353378886683223e-56,4.353378886683223e-56,1.001
99,C1988407051,5,M,M348934600,es_transportation,9.0,0,-1.0352693085464226,11,6913,1.7730983130395756e-39,1.7730983130395756e-39,1.001
31,C71763178,3,M,M1823072687,es_transportation,0.16,0,-1.542655282525788,9,10103,1.3817221088070004e-56,1.3817221088070004e-56,1.001
88,C995844287,5,F,M348934600,es_transportation,20.18,0,-0.3935752826313429,3,6913,5.834322107634756e-39,5.834322107634756e-39,1.001
105,C704456922,2,M,M348934600,es_transportation,5.75,0,-1.2218082695682482,2,6913,3.755972451088917e-39,3.755972451088917e-39,1.001
179,C2020967123,3,M,M348934600,es_transportation,29.82,0,0.1597279740610872,9,6913,4.672025782497224e-39,4.672025782497224e-39,1.001
111,C747590731,3,F,M151143676,es_barsandrestaurants,10.5,0,-0.8303544947642219,7,196,0.0022972083094882976,0.0022972083094882976,0.9987027916905117
154,C1010865894,1,F,M1946091778,es_wellnessandbeauty,102.73,0,0.6978461845838494,8,175,0.018013438425219793,0.018013438425219793,0.9829865615747803
53,C334073161,3,F,M1823072687,es_transportation,27.41,0,0.0214021598879796,7,10103,4.625556580386343e-56,4.625556580386343e-56,1.001
9,C1613579866,5,M,M348934600,es_transportation,38.01,0,0.6298061558360873,5,6913,9.33630701713105e-39,9.33630701713105e-39,1.001
28,C1258211852,1,M,M855959430,es_hyper,22.04,0,-0.5108055720190181,9,220,0.0018857302612793252,0.0018857302612793252,0.9991142697387206
24,C72452640,2,F,M1823072687,es_transportation,35.7,0,0.4972200020021132,14,10103,3.197346371324169e-56,3.197346371324169e-56,1.001
144,C26438018,4,M,M1823072687,es_transportation,20.19,0,-0.3930013165974295,5,10103,4.290810225338187e-56,4.290810225338187e-56,1.001
88,C241463462,6,M,M85975013,es_food,67.93,0,1.1868827006317173,8,915,1.5194476204317079e-06,1.5194476204317079e-06,1.0009984805523795
88,C23049140,5,F,M348934600,es_transportation,26.34,0,-0.0400122057407444,5,6913,6.046099077883625e-39,6.046099077883625e-39,1.001
175,C1870926183,4,M,M1823072687,es_transportation,9.69,0,-0.9956656522064042,8,10103,2.170589101512931e-56,2.170589101512931e-56,1.001
129,C874725016,2,F,M1823072687,es_transportation,22.23,0,-0.2759122456791145,6,10103,4.202089470549517e-56,4.202089470549517e-56,1.001
118,C497553923,1,F,M348934600,es_transportation,35.06,0,0.4604861758316613,3,6913,1.0153011019750408e-38,1.0153011019750408e-38,1.001
59,C938819633,1,M,M85975013,es_food,20.06,0,-0.6590356233893541,15,915,1.8677304805772415e-07,1.8677304805772415e-07,1.000999813226952
79,C2007253908,2,M,M348934600,es_transportation,71.56,0,2.55546219961524,7,6913,2.682543737361447e-38,2.682543737361447e-38,1.001
31,C1149179033,5,M,M78078399,es_wellnessandbeauty,33.4,0,-0.5263037776720965,7,55,0.019960974282581014,0.019960974282581014,0.981039025717419
91,C1134533551,4,M,M1823072687,es_transportation,16.01,0,-0.6329191187731928,6,10103,3.3334200688052885e-56,3.3334200688052885e-56,1.001
133,C2126436338,1,F,M1823072687,es_transportation,54.43,0,1.5722583835217412,7,10103,1.2649345509919132e-55,1.2649345509919132e-55,1.001
145,C373733261,4,F,M1823072687,es_transportation,17.48,0,-0.5485461117879364,7,10103,3.1959452521175906e-56,3.1959452521175906e-56,1.001
68,C1293338142,4,F,M85975013,es_food,26.8,0,-0.3991340252297128,5,915,6.00675346017597e-07,6.00675346017597e-07,1.000999399324654
10,C1692355722,2,M,M348934600,es_transportation,32.61,0,0.3198644975229004,9,6913,5.183445851747817e-39,5.183445851747817e-39,1.001
141,C672794326,3,F,M1823072687,es_transportation,47.03,0,1.1475235184258925,4,10103,1.2840825174058352e-55,1.2840825174058352e-55,1.001
46,C221508235,2,F,M151143676,es_barsandrestaurants,28.24,0,-0.4076316648057318,4,196,0.004664330896526815,0.004664330896526815,0.9963356691034732
175,C793890087,2,F,M1823072687,es_transportation,23.15,0,-0.2231073705590901,10,10103,2.9518953120261826e-56,2.9518953120261826e-56,1.001
170,C1388933025,2,F,M692898500,es_health,55.47,0,-0.5567774138280084,2,32,0.055801918360605586,0.055801918360605586,0.9451980816393944
68,C787259637,1,F,M348934600,es_transportation,53.24,0,1.5039564254860576,8,6913,1.2310016626302271e-38,1.2310016626302271e-38,1.001
114,C76052944,3,M,M1823072687,es_transportation,23.05,0,-0.2288470308982231,7,10103,3.93245992209928e-56,3.93245992209928e-56,1.001
0,C75208519,2,M,M348934600,es_transportation,47.45,0,1.1716300918502516,8,6913,9.922848060457454e-39,9.922848060457454e-39,1.001
107,C1605642067,1,M,M1823072687,es_transportation,15.19,0,-0.6799843335540843,7,10103,2.934748050833855e-56,2.934748050833855e-56,1.001
173,C1648082819,3,M,M1823072687,es_transportation,24.45,0,-0.1484917861503599,8,10103,3.760466418221328e-56,3.760466418221328e-56,1.001
176,C206074131,5,F,M1823072687,es_transportation,18.07,0,-0.5146821157870511,7,10103,3.266926976349945e-56,3.266926976349945e-56,1.001
173,C841817769,3,F,M85975013,es_food,30.02,0,-0.2749673863463235,4,915,7.280012772143941e-07,7.280012772143941e-07,1.0009992719987226
100,C1335108214,3,M,M348934600,es_transportation,14.78,0,-0.70351694094453,6,6913,3.5685677822362595e-39,3.5685677822362595e-39,1.001
158,C1021409246,2,M,M1823072687,es_transportation,44.14,0,0.981647334624946,3,10103,1.2703480896542943e-55,1.2703480896542943e-55,1.001
120,C1687722078,2,M,M1823072687,es_transportation,14.75,0,-0.7052388390462698,5,10103,3.504099163072755e-56,3.504099163072755e-56,1.001
169,C1806256044,3,M,M1823072687,es_transportation,33.45,0,0.3680776443716186,9,10103,4.772088579258546e-56,4.772088579258546e-56,1.001
1,C1128349548,2,F,M348934600,es_transportation,10.36,0,-0.9572099279342128,8,6913,2.4940425908262776e-39,2.4940425908262776e-39,1.001
93,C1533000663,4,F,M348934600,es_transportation,2.69,0,-1.3974418759457208,6,6913,2.2751122586694606e-39,2.2751122586694606e-39,1.001
53,C1130259702,3,M,M348934600,es_transportation,24.73,0,-0.1324207372007872,5,6913,5.694323240254895e-39,5.694323240254895e-39,1.001
41,C1861613802,6,M,M348934600,es_transportation,39.47,0,0.7136051967874305,9,6913,6.691791395877372e-39,6.691791395877372e-39,1.001
154,C2001183195,2,M,M1823072687,es_transportation,27.5,0,0.0265678541931994,3,10103,6.836907312951326e-56,6.836907312951326e-56,1.001
134,C367433559,2,M,M1823072687,es_transportation,16.35,0,-0.6134042736201403,6,10103,3.3758856552359886e-56,3.3758856552359886e-56,1.001
115,C585317135,3,M,M1823072687,es_transportation,88.95,0,3.553589132590485,4,10103,6.1153995777718896e-55,6.1153995777718896e-55,1.001
147,C1274818444,5,F,M348934600,es_transportation,25.63,0,-0.0807637941485894,8,6913,4.403667154159336e-39,4.403667154159336e-39,1.001
178,C1624351292,2,M,M1823072687,es_transportation,0.33,0,-1.532897859949262,8,10103,1.5318973130048412e-56,1.5318973130048412e-56,1.001
96,C423379854,2,M,M1823072687,es_transportation,24.4,0,-0.1513616163199265,8,10103,3.7534724450430337e-56,3.7534724450430337e-56,1.001
66,C2080100346,2,F,M855959430,es_hyper,36.55,0,-0.1283962035858311,6,220,0.0036021479233757643,0.0036021479233757643,0.9973978520766242
116,C1102464953,4,F,M1823072687,es_transportation,0.1,0,-1.546099078729268,7,10103,1.6732881688990147e-56,1.6732881688990147e-56,1.001
144,C1646712119,2,F,M348934600,es_transportation,56.02,0,1.6635189829139576,8,6913,1.3652440054277425e-38,1.3652440054277425e-38,1.001
22,C1739741081,4,F,M348934600,es_transportation,19.15,0,-0.4526937841244138,4,6913,5.096541350139172e-39,5.096541350139172e-39,1.001
100,C1333537680,3,F,M1823072687,es_transportation,48.93,0,1.2565770648694212,7,10103,1.0307063624895752e-55,1.0307063624895752e-55,1.001
57,C1248026439,4,M,M348934600,es_transportation,28.15,0,0.0638756463975644,6,6913,5.87059644793046e-39,5.87059644793046e-39,1.001
62,C56859969,6,F,M348934600,es_transportation,31.38,0,0.2492666753515633,10,6913,4.4943799554362184e-39,4.4943799554362184e-39,1.001
80,C655625028,6,F,M348934600,es_transportation,35.47,0,0.4840187832221068,6,6913,7.709817474584194e-39,7.709817474584194e-39,1.001
108,C1827331929,3,F,M1823072687,es_transportation,21.82,0,-0.2994448530695602,2,10103,6.0964380164099415e-56,6.0964380164099415e-56,1.001
62,C1994178184,4,M,M1888755466,es_otherservices,267.3,1,0.4435305907068356,4,30,0.5949700550449142,0.5949700550449142,0.4060299449550858
27,C1883823119,4,M,M348934600,es_transportation,10.02,0,-0.9767247730872652,4,6913,3.6278273360957075e-39,3.6278273360957075e-39,1.001
178,C935791733,3,U,M1823072687,es_transportation,12.25,0,-0.8487303475245972,6,10103,2.897958392645871e-56,2.897958392645871e-56,1.001
101,C1422393615,2,M,M1823072687,es_transportation,16.06,0,-0.6300492886036264,7,10103,3.0313663267315627e-56,3.0313663267315627e-56,1.001
19,C572958608,2,M,M151143676,es_barsandrestaurants,59.2,0,0.3301078400147223,9,196,0.005974657841821688,0.005974657841821688,0.9950253421581783
111,C1101722853,6,F,M1823072687,es_transportation,14.52,0,-0.718440057826276,7,10103,2.862445024793361e-56,2.862445024793361e-56,1.001
59,C1532144144,1,M,M348934600,es_transportation,0.25,0,-1.5374895882205684,4,6913,2.5215587252156916e-39,2.5215587252156916e-39,1.001
167,C1567385001,2,F,M348934600,es_transportation,22.45,0,-0.2632849929330217,6,6913,4.7480490661906646e-39,4.7480490661906646e-39,1.001
135,C2042324703,2,M,M1823072687,es_transportation,23.46,0,-0.2053144235077774,10,10103,2.9861632343868326e-56,2.9861632343868326e-56,1.001
158,C423454023,3,M,M1823072687,es_transportation,46.21,0,1.100458303645001,6,10103,1.0261565079752223e-55,1.0261565079752223e-55,1.001
174,C894687005,5,M,M1823072687,es_transportation,8.15,0,-1.0840564214290538,9,10103,1.8604424663606776e-56,1.8604424663606776e-56,1.001
28,C1691073795,2,F,M348934600,es_transportation,12.78,0,-0.8183101477271918,3,6913,4.429298619900938e-39,4.429298619900938e-39,1.001
112,C1807765388,3,F,M1823072687,es_transportation,15.45,0,-0.6650612166723382,6,10103,3.264638059567362e-56,3.264638059567362e-56,1.001
123,C1956908177,2,M,M348934600,es_transportation,14.21,0,-0.7362330048775885,7,6913,3.171152596875404e-39,3.171152596875404e-39,1.001
113,C311188483,5,M,M1823072687,es_transportation,26.96,0,-0.0044263116381192,4,10103,6.082301895030699e-56,6.082301895030699e-56,1.001
62,C638838388,2,F,M1823072687,es_transportation,14.1,0,-0.742546631250635,8,10103,2.5579131423640115e-56,2.5579131423640115e-56,1.001
131,C1480193980,4,F,M348934600,es_transportation,13.8,0,-0.7597656122680342,8,6913,2.8348329775121533e-39,2.8348329775121533e-39,1.001
103,C770308839,1,M,M348934600,es_transportation,34.08,0,0.4042375045081568,6,6913,7.320964098530674e-39,7.320964098530674e-39,1.001
58,C2035771335,2,F,M1946091778,es_wellnessandbeauty,96.02,0,0.5793686676829781,11,175,0.0117605512448288,0.0117605512448288,0.9892394487551712
100,C2070292195,2,F,M1823072687,es_transportation,92.03,0,3.730370671035785,9,10103,4.22597420516719e-55,4.22597420516719e-55,1.001
131,C1324001180,2,M,M1823072687,es_transportation,24.37,0,-0.1530835144216663,6,10103,4.550596780308828e-56,4.550596780308828e-56,1.001
68,C1392676510,2,M,M1535107174,es_wellnessandbeauty,50.69,0,-0.2210167035713421,4,59,0.036049313842696426,0.036049313842696426,0.9649506861573036
91,C1153569753,4,F,M348934600,es_transportation,21.92,0,-0.293705192730427,9,6913,3.481488478335488e-39,3.481488478335488e-39,1.001
177,C1604376835,1,F,M1823072687,es_transportation,33.97,0,0.3979238781351104,6,10103,6.505744989495154e-56,6.505744989495154e-56,1.001
6,C1156509589,2,F,M348934600,es_transportation,21.07,0,-0.3424923056130584,7,6913,4.093935244954775e-39,4.093935244954775e-39,1.001
78,C864602023,5,M,M348934600,es_transportation,32.88,0,0.3353615804385599,8,6913,5.7682553714203625e-39,5.7682553714203625e-39,1.001
6,C834739424,3,F,M1823072687,es_transportation,96.73,0,4.0001347069750395,5,10103,7.415913277708399e-55,7.415913277708399e-55,1.001
63,C15777324,2,F,M1823072687,es_transportation,26.85,0,-0.0107399380111655,7,10103,4.530112541268671e-56,4.530112541268671e-56,1.001
163,C475624028,2,M,M1823072687,es_transportation,51.52,0,1.4052342676529683,7,10103,1.135048349253748e-55,1.135048349253748e-55,1.001
174,C1489294793,2,F,M1823072687,es_transportation,21.05,0,-0.343640237680885,4,10103,4.880960757554953e-56,4.880960757554953e-56,1.001
122,C828968085,1,F,M348934600,es_transportation,0.99,0,-1.4950161017109835,8,6913,1.759519990754588e-39,1.759519990754588e-39,1.001
72,C1465698425,2,M,M348934600,es_transportation,31.75,0,0.2705034186063558,4,6913,8.147290383424553e-39,8.147290383424553e-39,1.001
172,C566598245,4,M,M1823072687,es_transportation,30.34,0,0.1895742078245792,3,10103,7.599438597592108e-56,7.599438597592108e-56,1.001
169,C1258211852,1,M,M85975013,es_food,66.32,0,1.124799381190022,9,915,1.3149510139064243e-06,1.3149510139064243e-06,1.000998685048986
129,C2095181585,4,M,M1913465890,es_health,32.5,0,-0.7054057547441795,6,125,0.008633914817480545,0.008633914817480545,0.9923660851825195
25,C872112161,2,M,M1600850729,es_fashion,2.43,0,-1.260479029624988,9,101,0.00456189411700636,0.00456189411700636,0.9964381058829936
87,C1999090638,2,F,M209847108,es_wellnessandbeauty,80.02,0,0.2968589403485611,6,127,0.024239394562811843,0.024239394562811843,0.9767606054371881
47,C1648082819,3,M,M1946091778,es_wellnessandbeauty,41.28,0,-0.387167736959896,8,175,0.004964416653761683,0.004964416653761683,0.9960355833462383
72,C2087230127,2,F,M1823072687,es_transportation,26.12,0,-0.0526394584868371,5,10103,5.350881787213204e-56,5.350881787213204e-56,1.001
121,C371570992,6,M,M1823072687,es_transportation,12.64,0,-0.8263456722019781,5,10103,3.2393540494719667e-56,3.2393540494719667e-56,1.001
142,C126488680,4,M,M1053599405,es_health,184.06,0,0.2752695325546844,4,225,0.037201073755871394,0.037201073755871394,0.9637989262441286
130,C1224153830,4,F,M1823072687,es_transportation,10.52,0,-0.9480264713915996,11,10103,1.6742415350606365e-56,1.6742415350606365e-56,1.001
95,C1279668658,2,M,M1823072687,es_transportation,23.05,0,-0.2288470308982231,4,10103,5.258291092802839e-56,5.258291092802839e-56,1.001
125,C658256470,3,F,M349281107,es_fashion,55.54,0,-0.0920646869749925,7,101,0.018463606648737706,0.018463606648737706,0.9825363933512623
64,C1731249040,1,F,M1823072687,es_transportation,38.5,0,0.6579304914978397,10,10103,5.227633638927351e-56,5.227633638927351e-56,1.001
146,C377517197,3,F,M1823072687,es_transportation,24.21,0,-0.1622669709642792,9,10103,3.382991380399935e-56,3.382991380399935e-56,1.001
13,C843090653,4,F,M348934600,es_transportation,23.4,0,-0.2087582197112574,9,6913,3.678714215342026e-39,3.678714215342026e-39,1.001
110,C2136232396,6,F,M1823072687,es_transportation,70.32,0,2.4842904114099893,5,10103,2.7741125302433803e-55,2.7741125302433803e-55,1.001
175,C1018653381,2,F,M85975013,es_food,17.41,0,-0.7612224535263048,3,915,5.519977761746163e-07,5.519977761746163e-07,1.0009994480022237
56,C1862240946,3,M,M1823072687,es_transportation,35.07,0,0.4610601418655745,7,10103,6.152102309206373e-56,6.152102309206373e-56,1.001
98,C151715772,3,F,M1823072687,es_transportation,59.79,0,1.8799041776992744,6,10103,1.7013650549785682e-55,1.7013650549785682e-55,1.001
114,C34104097,1,F,M348934600,es_transportation,24.62,0,-0.1387343635738335,4,6913,6.24774881560637e-39,6.24774881560637e-39,1.001
163,C1007790716,2,M,M1823072687,es_transportation,41.89,0,0.8525049769944515,2,10103,1.2870669050012359e-55,1.2870669050012359e-55,1.001
117,C318818410,2,M,M1823072687,es_transportation,20.12,0,-0.3970190788348227,9,10103,2.905139594089462e-56,2.905139594089462e-56,1.001
