step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,customer_tx_count,merchant_tx_count
30,C1075692577,3,M,M1823072687,es_transportation,5.68,0,-1.2258260318056413,6,10103
111,C1491518488,5,F,M348934600,es_transportation,21.67,0,-0.3080543435782597,8,6913
139,C1127069069,2,F,M151143676,es_barsandrestaurants,50.38,0,0.11993786480424415,1,196
126,C679458582,4,F,M1823072687,es_transportation,16.55,0,-0.6019249529418741,11,10103
37,C1656946498,2,F,M348934600,es_transportation,24.58,0,-0.14103022770948695,9,6913
98,C11668910,2,F,M348934600,es_transportation,37.09,0,0.5770012807160632,7,6913
166,C995746715,3,F,M348934600,es_transportation,32.27,0,0.3003496523698481,4,6913
38,C987955759,5,F,M1823072687,es_transportation,39.55,0,0.7181969250587369,4,10103
97,C1899748276,5,F,M1823072687,es_transportation,3.57,0,-1.3469328649613497,6,10103
80,C2115574807,5,F,M348934600,es_transportation,37.22,0,0.584462839156936,8,6913
98,C364635096,2,F,M1823072687,es_transportation,21.93,0,-0.2931312266965138,6,10103
99,C1862169273,5,F,M1823072687,es_transportation,14.75,0,-0.7052388390462698,4,10103
34,C896887653,3,M,M348934600,es_transportation,7.2,0,-1.1385831946508185,5,6913
95,C1667161948,3,M,M348934600,es_transportation,70.05,0,2.46879332849433,6,6913
141,C2032185280,3,F,M1823072687,es_transportation,18.1,0,-0.5129602176853112,4,10103
120,C383709704,4,F,M1823072687,es_transportation,23.99,0,-0.1748942237103722,8,10103
64,C553434543,2,M,M1823072687,es_transportation,9.31,0,-1.0174763614951101,7,10103
131,C954359387,4,M,M348934600,es_transportation,66.23,0,2.2495383035394467,2,6913
148,C1838681949,3,M,M85975013,es_food,28.14,0,-0.3474621941415943,8,915
74,C347453747,5,F,M1823072687,es_transportation,15.2,0,-0.6794103675201709,7,10103
65,C1040405455,6,F,M348934600,es_transportation,5.22,0,-1.2522284693656536,9,6913
155,C608407663,3,F,M1823072687,es_transportation,19.95,0,-0.4067765014113491,5,10103
126,C698358493,4,M,M348934600,es_transportation,36.83,0,0.5620781638343169,7,6913
61,C671392477,4,F,M348934600,es_transportation,46.91,0,1.1406359260189325,10,6913
88,C507179979,2,F,M1823072687,es_transportation,6.52,0,-1.1776128849569234,6,10103
148,C260437492,3,F,M1823072687,es_transportation,51.07,0,1.3794057961268693,3,10103
159,C2031701237,4,M,M348934600,es_transportation,31.91,0,0.27968687514896884,2,6913
161,C2145933360,5,F,M1823072687,es_transportation,11.84,0,-0.8722629549150428,10,10103
162,C1354799046,3,M,M1823072687,es_transportation,18.48,0,-0.4911495083966055,7,10103
38,C695481887,5,M,M348934600,es_transportation,41.33,0,0.820362879095306,5,6913
11,C741680636,4,M,M348934600,es_transportation,29.46,0,0.1390651968402081,3,6913
39,C781322360,3,M,M1823072687,es_transportation,34.59,0,0.4335097722377359,6,10103
86,C1857873865,2,F,M1823072687,es_transportation,5.39,0,-1.2424710467891273,8,10103
114,C82079505,2,M,M1913465890,es_health,163.7,0,0.14352930525589266,4,125
116,C207575907,6,M,M348934600,es_transportation,7.22,0,-1.1374352625829918,9,6913
59,C1159279360,2,F,M209847108,es_wellnessandbeauty,26.57,0,-0.6469001175279757,5,127
70,C1027777422,2,M,M1823072687,es_transportation,16.84,0,-0.5852799379583882,11,10103
6,C545527660,1,F,M348934600,es_transportation,44.18,0,0.9839431987605992,3,6913
54,C1474976180,2,F,M1823072687,es_transportation,50.46,0,1.3443938680581575,3,10103
100,C673994225,2,M,M1823072687,es_transportation,1.33,0,-1.4755012565579309,4,10103
11,C1161949399,2,M,M348934600,es_transportation,25.36,0,-0.09626087706424877,4,6913
41,C1545484501,2,M,M1823072687,es_transportation,32.23,0,0.29805378823419454,9,10103
154,C1128965136,2,F,M1823072687,es_transportation,24.3,0,-0.15710127665905949,5,10103
161,C1364381627,3,M,M1823072687,es_transportation,2.68,0,-1.398015841979634,9,10103
9,C668875156,3,F,M348934600,es_transportation,31.05,0,0.23032579623242427,6,6913
33,C352261908,6,M,M348934600,es_transportation,45.51,0,1.0602806812710692,7,6913
179,C1990073844,4,M,M1823072687,es_transportation,29.37,0,0.13389950253498833,3,10103
118,C1010865894,1,F,M1823072687,es_transportation,8.99,0,-1.035843274580336,8,10103
134,C751491447,0,F,M348934600,es_transportation,13.64,0,-0.7689490688106472,1,6913
158,C1491288577,1,M,M1823072687,es_transportation,21.95,0,-0.2919832946286872,6,10103
28,C2084449024,4,F,M348934600,es_transportation,38.38,0,0.6510428990908801,9,6913
124,C2076671849,4,F,M480139044,es_health,60.78,0,-0.5224188378478225,1,100
56,C380911997,2,F,M1823072687,es_transportation,42.51,0,0.8880908710970765,8,10103
167,C1606614105,4,M,M1823072687,es_transportation,31.88,0,0.27796497704722883,9,10103
150,C672742304,4,M,M85975013,es_food,39.01,0,0.07169661475978524,7,915
156,C1122835446,2,F,M1823072687,es_transportation,3.78,0,-1.33487957824917,6,10103
29,C1289997724,4,F,M209847108,es_wellnessandbeauty,41.05,0,-0.39122881429032835,3,127
50,C576436654,6,F,M348934600,es_transportation,3.21,0,-1.3675956421822286,8,6913
106,C1295945354,2,F,M1823072687,es_transportation,36.54,0,0.5454331488508309,5,10103
143,C811312110,3,F,M1823072687,es_transportation,0.14,0,-1.5438032145936147,9,10103
21,C484268062,3,F,M1823072687,es_transportation,28.54,0,0.08626032172018355,5,10103
88,C1039748502,2,F,M348934600,es_transportation,24.12,0,-0.16743266526949901,3,6913
158,C274387846,3,F,M348934600,es_transportation,29.66,0,0.15054451751847425,2,6913
42,C1516006997,2,M,M348934600,es_transportation,2.31,0,-1.4192525852344267,5,6913
120,C996326258,1,F,M151143676,es_barsandrestaurants,93.87,0,1.1562521756776791,2,196
144,C531360588,1,F,M1823072687,es_transportation,86.15,0,3.392878643094759,6,10103
41,C966984015,4,M,M1823072687,es_transportation,45.74,0,1.0734819000510756,4,10103
45,C819978438,5,F,M151143676,es_barsandrestaurants,83.43,0,0.907479551959154,9,196
150,C597908249,3,F,M1823072687,es_transportation,28.96,0,0.11036689514454263,6,10103
118,C1194320883,4,F,M348934600,es_transportation,6.24,0,-1.1936839339064962,3,6913
118,C445178285,3,M,M348934600,es_transportation,51.14,0,1.3834235583642625,5,6913
0,C980181294,4,F,M348934600,es_transportation,18.9,0,-0.4670429349722466,9,6913
58,C927766810,3,F,M348934600,es_transportation,33.12,0,0.3491367652524791,5,6913
105,C1299474405,4,F,M348934600,es_transportation,25.47,0,-0.08994725069120241,6,6913
125,C344259725,3,M,M348934600,es_transportation,11.66,0,-0.8825943435254824,7,6913
142,C1049562739,3,M,M349281107,es_fashion,97.89,0,0.8396308018449532,6,101
8,C1040980271,3,M,M348934600,es_transportation,1.59,0,-1.4605781396761848,3,6913
33,C474847450,2,M,M480139044,es_health,84.54,0,-0.3686787690551265,1,100
16,C1991822900,3,F,M1823072687,es_transportation,71.62,0,2.55890599581872,7,10103
32,C1180936672,2,F,M732195782,es_travel,1608.66,1,-0.3491967409784621,7,18
109,C764316727,5,F,M1053599405,es_health,120.31,0,-0.13722749545602142,6,225
149,C479535332,5,F,M85975013,es_food,5.76,0,-1.2104588954491267,6,915
84,C1427539236,2,F,M85975013,es_food,53.91,0,0.6462565276052825,6,915
132,C823891015,2,F,M1823072687,es_transportation,24.43,0,-0.1496397182181865,10,10103
42,C760223382,3,F,M1823072687,es_transportation,0.03,0,-1.550116840966661,8,10103
108,C111217068,1,F,M348934600,es_transportation,31.24,0,0.24123115087677702,9,6913
90,C206142588,4,F,M348934600,es_transportation,33.01,0,0.3428231388794327,7,6913
106,C1797237747,3,M,M1823072687,es_transportation,5.69,0,-1.2252520657717278,10,10103
51,C2095938989,4,F,M1823072687,es_transportation,25.93,0,-0.06354481313119012,6,10103
154,C2043927860,2,M,M85975013,es_food,11.26,0,-0.9983730215799833,3,915
30,C476313806,5,F,M348934600,es_transportation,1.05,0,-1.4915723055075034,4,6913
106,C1753498738,3,F,M1823072687,es_transportation,28.97,0,0.11094086117845584,8,10103
94,C382004679,3,M,M348934600,es_transportation,21.66,0,-0.30862830961217314,7,6913
146,C338406777,3,F,M1823072687,es_transportation,61.53,0,1.979774267600191,12,10103
174,C226946948,3,M,M348934600,es_transportation,30.39,0,0.19244403799414583,7,6913
92,C1040272582,2,M,M1823072687,es_transportation,30.55,0,0.2016274945367588,10,10103
20,C825739161,3,F,M855959430,es_hyper,5.21,0,-0.9543582715869394,4,220
88,C1189367947,2,M,M348934600,es_transportation,48.5,0,1.231896525411149,6,6913
125,C592766342,2,M,M1823072687,es_transportation,28.69,0,0.09486981222888331,4,10103
176,C276409392,4,F,M348934600,es_transportation,7.43,0,-1.1253819758708121,4,6913
104,C817774765,1,M,M1823072687,es_transportation,1.27,0,-1.4789450527614108,5,10103
131,C809005315,2,F,M151143676,es_barsandrestaurants,40.44,0,-0.11692036122661234,5,196
50,C634714812,3,M,M1600850729,es_fashion,24.27,0,-0.7800013560517269,12,101
111,C50049566,2,F,M1823072687,es_transportation,43.58,0,0.9495052367258006,5,10103
175,C1814131114,2,F,M348934600,es_transportation,40.68,0,0.783055086890941,6,6913
80,C2087230127,2,F,M1823072687,es_transportation,41.19,0,0.8123273546205196,5,10103
132,C393216567,5,F,M1823072687,es_transportation,23.51,0,-0.20244459333821085,5,10103
159,C499129070,3,M,M1823072687,es_transportation,16.2,0,-0.62201376412884,2,10103
1,C1818021493,2,F,M209847108,es_wellnessandbeauty,54.36,0,-0.15621603486401017,8,127
129,C286580355,6,M,M348934600,es_transportation,4.24,0,-1.308477140689158,8,6913
166,C373567366,4,F,M1823072687,es_transportation,38.98,0,0.6854808611256783,8,10103
107,C72452640,2,F,M1823072687,es_transportation,15.58,0,-0.6575996582314652,14,10103
58,C400803731,2,F,M1823072687,es_transportation,36.26,0,0.5293620999012583,8,10103
163,C956954767,3,F,M348934600,es_transportation,40.37,0,0.7652621398396283,6,6913
19,C1067734462,3,F,M348934600,es_transportation,32.38,0,0.3066632787428945,4,6913
134,C693174391,3,F,M1823072687,es_transportation,8.2,0,-1.0811865912594874,8,10103
68,C1809945143,3,F,M348934600,es_transportation,15.65,0,-0.653581895994072,8,6913
26,C341886098,5,M,M348934600,es_transportation,16.69,0,-0.5938894284670878,4,6913
144,C1200227736,2,M,M1823072687,es_transportation,4.4,0,-1.2992936841465448,4,10103
87,C1453715655,1,F,M348934600,es_transportation,6.33,0,-1.1885182396012761,3,6913
78,C377517197,3,F,M1823072687,es_transportation,11.79,0,-0.8751327850846095,9,10103
123,C365152877,2,F,M348934600,es_transportation,13.99,0,-0.7488602576236814,3,6913
107,C1040405455,6,F,M348934600,es_transportation,26.46,0,-0.03312461333378467,9,6913
115,C855082400,2,M,M1823072687,es_transportation,45.49,0,1.059132749203243,9,10103
171,C1372042334,1,F,M1823072687,es_transportation,41.75,0,0.8444694525196651,4,10103
34,C835705223,3,F,M348934600,es_transportation,12.57,0,-0.8303634344393712,8,6913
37,C2087715408,3,F,M1823072687,es_transportation,16.92,0,-0.5806882096870817,4,10103
45,C1821035128,4,M,M348934600,es_transportation,18.24,0,-0.504924693210525,6,6913
163,C1225717157,5,M,M1823072687,es_transportation,1.03,0,-1.4927202375753301,7,10103
48,C592679392,5,M,M348934600,es_transportation,40.16,0,0.7532088531274488,5,6913
159,C287182059,4,M,M348934600,es_transportation,26.42,0,-0.03542047746943786,3,6913
87,C1873506157,1,M,M1823072687,es_transportation,50.1,0,1.3237310908372784,5,10103
112,C1566647188,1,F,M1823072687,es_transportation,5.97,0,-1.2091810168221555,11,10103
168,C251449240,3,F,M1823072687,es_transportation,11.3,0,-0.9032571207463616,15,10103
162,C1271627744,4,F,M348934600,es_transportation,37.59,0,0.6056995824117287,3,6913
128,C1777502922,2,F,M1823072687,es_transportation,15.05,0,-0.6880198580288706,3,10103
145,C1309403692,3,F,M1823072687,es_transportation,9.69,0,-0.9956656522064042,9,10103
1,C1236489588,2,F,M348934600,es_transportation,39.07,0,0.6906465554308983,5,6913
48,C1658315324,4,M,M348934600,es_transportation,48.51,0,1.2324704914450622,6,6913
95,C1740186506,3,M,M1823072687,es_transportation,47.85,0,1.194588733206784,8,10103
3,C1117403153,5,F,M348934600,es_transportation,4.34,0,-1.3027374803500247,6,6913
121,C1095821033,4,F,M1823072687,es_transportation,15.37,0,-0.6696529449436447,9,10103
66,C299858046,2,F,M348934600,es_transportation,11.57,0,-0.8877600378307021,6,6913
127,C1855693993,4,F,M1823072687,es_transportation,3.18,0,-1.3693175402839686,4,10103
97,C535324444,2,M,M348934600,es_transportation,17.8,0,-0.5301791987027105,6,6913
171,C1033736586,4,F,M1823072687,es_transportation,13.98,0,-0.7494342236575946,5,10103
119,C605522883,2,M,M1600850729,es_fashion,6.83,0,-1.1636794983190197,10,101
50,C1714385979,3,M,M480139044,es_health,208.28,0,0.4319860504906734,2,100
83,C1632932485,1,M,M1823072687,es_transportation,16.89,0,-0.5824101077888216,7,10103
104,C20027851,1,F,M348934600,es_transportation,31.22,0,0.24008321880895042,6,6913
19,C1740186506,3,M,M348934600,es_transportation,35.66,0,0.4949241378664596,8,6913
15,C198230909,4,F,M348934600,es_transportation,26.32,0,-0.041160137808571036,3,6913
177,C1040272582,2,M,M1913465890,es_health,121.14,0,-0.13185694591486244,10,125
137,C154987119,3,M,M1823072687,es_transportation,17.67,0,-0.5376407571435835,4,10103
93,C399777042,2,M,M348934600,es_transportation,5.24,0,-1.251080537297827,2,6913
63,C871505790,2,F,M348934600,es_transportation,15.14,0,-0.6828541637236507,8,6913
91,C1397554341,3,M,M348934600,es_transportation,43.31,0,0.9340081538101415,6,6913
81,C1560259762,3,F,M348934600,es_transportation,21.5,0,-0.3178117661547861,4,6913
155,C812882942,1,F,M1823072687,es_transportation,26.77,0,-0.015331666282472158,6,10103
73,C1598762673,3,M,M348934600,es_transportation,79.71,0,3.0232445172545868,10,6913
16,C1940215857,5,M,M1823072687,es_transportation,12.66,0,-0.8251977401341515,5,10103
165,C1164613439,2,M,M1823072687,es_transportation,18.91,0,-0.4664689689383332,12,10103
120,C626467543,4,F,M348934600,es_transportation,9.95,0,-0.9807425353246584,4,6913
24,C1963617384,2,F,M348934600,es_transportation,27.03,0,-0.00040854940072602796,8,6913
5,C1565058518,3,M,M348934600,es_transportation,44.12,0,0.9804994025571193,5,6913
121,C1385115265,2,F,M1823072687,es_transportation,27.44,0,0.02312405798971966,10,10103
14,C841956493,2,F,M1823072687,es_transportation,5.3,0,-1.247636741094347,6,10103
77,C235542568,2,M,M1823072687,es_transportation,46.22,0,1.1010322696789143,7,10103
76,C460218551,6,M,M348934600,es_transportation,3.08,0,-1.3750572006231017,3,6913
5,C1088768738,2,F,M348934600,es_transportation,5.54,0,-1.2338615562804278,9,6913
88,C1667002698,3,M,M1823072687,es_transportation,47.03,0,1.1475235184258925,5,10103
164,C1199849921,5,M,M1823072687,es_transportation,31.13,0,0.23491752450373063,10,10103
179,C1457086535,2,M,M1823072687,es_transportation,49.59,0,1.2944588231076997,6,10103
163,C856674856,2,F,M348934600,es_transportation,51.77,0,1.4195834185008012,6,6913
148,C1503009287,2,M,M1823072687,es_transportation,28.65,0,0.09257394809322993,2,10103
35,C777971561,2,F,M348934600,es_transportation,2.93,0,-1.3836666911318014,8,6913
150,C509860014,6,F,M1823072687,es_transportation,41.39,0,0.823806675298786,10,10103
176,C93241312,4,M,M348934600,es_transportation,39.31,0,0.7044217402448177,2,6913
129,C432449092,5,M,M1823072687,es_transportation,14.94,0,-0.694333484401917,9,10103
13,C1735726583,5,M,M348934600,es_transportation,4.2,0,-1.3107730048248112,4,6913
127,C809339851,3,F,M1823072687,es_transportation,22.31,0,-0.2713205174078081,8,10103
65,C571527976,4,F,M348934600,es_transportation,33.54,0,0.3732433386768382,3,6913
89,C1711371239,2,F,M2122776122,es_home,148.68,1,-0.2027667375098798,5,16
140,C1940215857,5,M,M1823072687,es_transportation,25.31,0,-0.09913070723381535,5,10103
134,C1048694975,4,M,M348934600,es_transportation,29.13,0,0.1201243177210688,2,6913
107,C1787537369,2,M,M1823072687,es_transportation,27.73,0,0.03976907297320558,10,10103
8,C819690995,5,F,M1823072687,es_transportation,2.44,0,-1.4117910267935534,7,10103
55,C707845856,2,F,M348934600,es_transportation,41.12,0,0.8083095923831265,6,6913
51,C1969942970,3,M,M348934600,es_transportation,47.58,0,1.1790916502911244,7,6913
2,C582688427,5,M,M348934600,es_transportation,46.05,0,1.0912748471023879,6,6913
83,C1166075201,2,F,M855959430,es_hyper,34.12,0,-0.1924385719726433,7,220
142,C1010936270,3,M,M348934600,es_transportation,30.79,0,0.21540267935067814,3,6913
144,C1633477199,2,M,M348934600,es_transportation,1.5,0,-1.4657438339814046,4,6913
143,C1820855004,2,F,M85975013,es_food,23.18,0,-0.5387250913035854,5,915
74,C1648683269,3,M,M209847108,es_wellnessandbeauty,93.11,0,0.527987211024031,6,127
54,C871962456,2,F,M348934600,es_transportation,6.65,0,-1.1701513265160501,7,6913
12,C950325755,2,F,M348934600,es_transportation,14.58,0,-0.7149962616227961,7,6913
116,C968861433,4,F,M1823072687,es_transportation,23.22,0,-0.219089608321697,8,10103
122,C619451848,2,F,M1823072687,es_transportation,74.56,0,2.727652009789233,6,10103
35,C1641760998,5,F,M348934600,es_transportation,52.33,0,1.4517255163999463,6,6913
174,C417650106,3,M,M1823072687,es_transportation,36.79,0,0.5597822996986637,2,10103
139,C1282628311,2,F,M348934600,es_transportation,6.0,0,-1.2074591187204153,4,6913
57,C2125297333,2,F,M348934600,es_transportation,32.17,0,0.294609992030715,6,6913
13,C72353846,2,M,M348934600,es_transportation,8.14,0,-1.0846303874629672,3,6913
110,C261398093,3,F,M1823072687,es_transportation,20.54,0,-0.37291250541046383,8,10103
120,C1480193980,4,F,M348934600,es_transportation,9.03,0,-1.033547410444683,8,6913
114,C1010865894,1,F,M1823072687,es_transportation,16.27,0,-0.6179960018914469,8,10103
52,C407219337,3,M,M1946091778,es_wellnessandbeauty,28.57,0,-0.6115864016111736,7,175
90,C589097761,3,M,M1823072687,es_transportation,13.98,0,-0.7494342236575946,2,10103
44,C71763178,3,M,M1823072687,es_transportation,37.2,0,0.5833149070891096,9,10103
98,C1807153148,4,F,M348934600,es_transportation,26.06,0,-0.056083254690317164,2,6913
139,C1569014356,2,M,M1823072687,es_transportation,19.04,0,-0.45900741049746024,7,10103
10,C1057285507,5,M,M348934600,es_transportation,54.21,0,1.5596311307756485,7,6913
125,C1692967183,3,F,M1823072687,es_transportation,23.92,0,-0.17891198594776517,3,10103
38,C309780280,1,F,M349281107,es_fashion,24.57,0,-0.7734013880081381,5,101
82,C975044667,2,F,M1823072687,es_transportation,41.77,0,0.8456173845874919,15,10103
139,C2044183803,3,M,M1823072687,es_transportation,22.0,0,-0.2891134644591206,8,10103
166,C278501873,2,F,M348934600,es_transportation,52.47,0,1.4597610408747326,10,6913
94,C2109575612,5,M,M1053599405,es_health,45.74,0,-0.6197357837502698,5,225
178,C334841918,2,M,M1823072687,es_transportation,61.45,0,1.9751825393288847,8,10103
129,C6433096,2,M,M348934600,es_transportation,10.07,0,-0.9738549429176986,4,6913
71,C1082608644,4,F,M1823072687,es_transportation,38.08,0,0.6338239180734805,8,10103
91,C994739890,5,M,M1823072687,es_transportation,38.21,0,0.6412854765143537,5,10103
67,C416536713,2,F,M1823072687,es_transportation,24.04,0,-0.17202439354080562,7,10103
172,C2091583256,2,F,M1823072687,es_transportation,21.89,0,-0.295427090832167,8,10103
