step,customer,age,gender,merchant,category,amount,fraud
66,C759264122,1,M,M1823072687,es_transportation,43.62,0
147,C1029994689,3,M,M1823072687,es_transportation,41.79,0
119,C1592279480,2,M,M1946091778,es_wellnessandbeauty,70.43,0
142,C2075699398,3,F,M1823072687,es_transportation,26.06,0
151,C1178005728,3,F,M1823072687,es_transportation,23.11,0
94,C1383269171,1,F,M1823072687,es_transportation,6.35,0
96,C893276958,2,M,M348934600,es_transportation,30.18,0
44,C1723242462,5,M,M1823072687,es_transportation,16.86,0
126,C1082462651,3,F,M1823072687,es_transportation,44.18,0
177,C658256470,3,F,M1823072687,es_transportation,30.13,0
32,C1158233054,2,F,M348934600,es_transportation,37.63,0
11,C1780829982,1,M,M348934600,es_transportation,61.71,0
125,C168191673,1,F,M1823072687,es_transportation,56.43,0
111,C1225717157,5,M,M348934600,es_transportation,27.35,0
42,C1705819997,1,M,M348934600,es_transportation,12.86,0
158,C371517012,2,M,M480139044,es_health,47.75,0
35,C195373250,3,M,M1823072687,es_transportation,37.21,0
177,C607532274,5,F,M85975013,es_food,79.7,0
138,C1797237747,3,M,M1823072687,es_transportation,48.29,0
30,C1374011975,2,M,M1946091778,es_wellnessandbeauty,62.98,0
153,C609452246,3,F,M1823072687,es_transportation,39.82,0
73,C1299474405,4,F,M348934600,es_transportation,58.9,0
92,C1255231772,2,F,M1823072687,es_transportation,41.59,0
25,C399875163,2,M,M85975013,es_food,36.32,0
150,C250546729,4,M,M1053599405,es_health,228.23,0
167,C1944646841,1,F,M1913465890,es_health,138.6,0
116,C215334224,6,M,M348934600,es_transportation,29.37,0
116,C1152356495,3,F,M1823072687,es_transportation,30.69,0
156,C1819751403,1,F,M348934600,es_transportation,40.54,0
63,C823891015,2,F,M1823072687,es_transportation,9.57,0
80,C407368472,3,M,M855959430,es_hyper,19.98,0
169,C206106585,2,M,M85975013,es_food,100.33,0
12,C598089944,2,M,M348934600,es_transportation,15.04,0
133,C864134074,4,F,M1823072687,es_transportation,51.02,0
163,C1814746822,1,M,M1913465890,es_health,95.08,0
165,C827350474,4,F,M348934600,es_transportation,10.11,0
29,C1320820565,2,F,M348934600,es_transportation,57.89,0
154,C876944738,2,F,M1823072687,es_transportation,35.64,0
57,C490092965,2,M,M348934600,es_transportation,67.94,0
155,C188991095,4,F,M1823072687,es_transportation,42.6,0
163,C99729647,3,M,M1823072687,es_transportation,26.42,0
18,C59149030,3,F,M1823072687,es_transportation,19.42,0
16,C1952969809,4,F,M348934600,es_transportation,2.83,0
4,C697242067,5,M,M348934600,es_transportation,3.58,0
47,C1777674460,2,F,M1823072687,es_transportation,3.41,0
138,C1426091756,1,F,M1823072687,es_transportation,27.89,0
78,C1440310601,5,F,M348934600,es_transportation,45.85,0
173,C908718101,3,F,M1823072687,es_transportation,2.22,0
53,C1738944491,2,M,M348934600,es_transportation,0.7,0
12,C311783581,3,M,M1823072687,es_transportation,26.39,0
117,C16891369,3,M,M1823072687,es_transportation,3.78,0
160,C2006367089,6,F,M1946091778,es_wellnessandbeauty,153.01,0
171,C1023694383,6,F,M349281107,es_fashion,126.96,0
169,C69317479,3,F,M1823072687,es_transportation,33.39,0
62,C902837455,3,M,M1823072687,es_transportation,20.89,0
132,C1564253251,2,F,M1823072687,es_transportation,7.34,0
99,C605904636,5,F,M1823072687,es_transportation,2.0,0
36,C1234264195,5,F,M348934600,es_transportation,49.08,0
118,C975044667,2,F,M1823072687,es_transportation,5.86,0
126,C667215072,3,F,M1823072687,es_transportation,7.12,0
122,C855082400,2,M,M1823072687,es_transportation,12.96,0
143,C1240560903,4,M,M348934600,es_transportation,16.1,0
8,C711859898,3,F,M348934600,es_transportation,15.78,0
135,C404075543,4,M,M1823072687,es_transportation,30.24,0
5,C845102514,4,M,M1823072687,es_transportation,34.67,0
159,C1622016247,4,F,M1823072687,es_transportation,67.34,0
125,C1670516684,4,F,M348934600,es_transportation,23.56,0
90,C1362863442,2,F,M1823072687,es_transportation,49.77,0
36,C1057813963,2,F,M209847108,es_wellnessandbeauty,28.14,0
42,C1273564839,5,F,M1823072687,es_transportation,22.41,0
23,C855978131,3,F,M1053599405,es_health,67.1,0
117,C1342849651,1,M,M1823072687,es_transportation,17.18,0
94,C417225282,2,F,M1823072687,es_transportation,6.25,0
126,C1605127736,2,M,M1823072687,es_transportation,16.27,0
68,C1711699171,2,M,M1823072687,es_transportation,22.67,0
99,C1389311354,5,M,M1823072687,es_transportation,11.95,0
174,C576453501,4,M,M1823072687,es_transportation,61.22,0
103,C1611113200,6,M,M1823072687,es_transportation,22.57,0
164,C1825783439,3,F,M1823072687,es_transportation,1.31,0
156,C2119675022,6,F,M1823072687,es_transportation,48.65,0
137,C87462443,1,M,M1823072687,es_transportation,17.48,0
40,C332611573,2,F,M348934600,es_transportation,58.0,0
83,C346030769,5,F,M348934600,es_transportation,21.83,0
167,C1837295173,2,M,M348934600,es_transportation,0.28,0
161,C1835412106,2,F,M1823072687,es_transportation,56.03,0
68,C861002792,3,F,M348934600,es_transportation,25.17,0
35,C892377311,2,M,M1823072687,es_transportation,17.99,0
151,C268686998,3,M,M85975013,es_food,68.44,0
142,C897057254,2,F,M1823072687,es_transportation,3.46,0
130,C1975392482,2,F,M1823072687,es_transportation,42.47,0
18,C1698085181,2,M,M348934600,es_transportation,28.95,0
133,C1037622786,3,F,M348934600,es_transportation,3.94,0
108,C295362058,4,M,M348934600,es_transportation,16.05,0
150,C85075290,3,F,M1823072687,es_transportation,3.6,0
46,C1915603015,4,F,M855959430,es_hyper,1.27,0
46,C605522883,2,M,M348934600,es_transportation,40.7,0
80,C368299362,2,F,M97925176,es_wellnessandbeauty,20.14,0
116,C1760612790,3,M,M1823072687,es_transportation,21.52,0
151,C1225704566,2,F,M1823072687,es_transportation,36.65,0
131,C1124449361,6,M,M151143676,es_barsandrestaurants,57.47,0
8,C334841918,2,M,M1946091778,es_wellnessandbeauty,216.22,0
75,C1499092508,5,M,M1823072687,es_transportation,32.09,0
113,C1284214182,1,F,M348934600,es_transportation,4.21,0
133,C567616900,4,M,M348934600,es_transportation,37.79,0
49,C712367267,5,F,M1823072687,es_transportation,25.39,0
44,C39112485,6,F,M1823072687,es_transportation,31.75,0
67,C1152356495,3,F,M1823072687,es_transportation,12.18,0
150,C1577983313,4,M,M1400236507,es_home,140.74,0
135,C1242334684,2,M,M1823072687,es_transportation,8.11,0
108,C1005495267,1,M,M1823072687,es_transportation,13.5,0
67,C916497516,3,F,M348934600,es_transportation,30.97,0
144,C1407087523,4,F,M1823072687,es_transportation,16.81,0
107,C476466255,2,M,M1823072687,es_transportation,8.59,0
63,C1628225593,3,M,M348934600,es_transportation,17.17,0
81,C2120153320,2,F,M348934600,es_transportation,16.8,0
106,C402994775,1,M,M1823072687,es_transportation,43.54,0
124,C1156808163,3,M,M1823072687,es_transportation,24.1,0
52,C1630697663,4,F,M1823072687,es_transportation,13.65,0
170,C605904636,5,F,M1823072687,es_transportation,54.05,0
153,C1586862598,3,M,M1823072687,es_transportation,23.84,0
76,C1413774656,2,F,M1823072687,es_transportation,25.06,0
108,C393339341,3,M,M1823072687,es_transportation,7.65,0
113,C485578112,3,F,M348934600,es_transportation,42.15,0
114,C1266329800,4,F,M348934600,es_transportation,43.43,0
50,C1687903356,1,F,M1823072687,es_transportation,29.82,0
15,C427983732,4,F,M348934600,es_transportation,21.21,0
50,C2016997607,2,M,M85975013,es_food,50.02,0
60,C1159406873,3,F,M348934600,es_transportation,6.44,0
105,C1078351181,2,F,M1823072687,es_transportation,17.22,0
35,C814878326,3,F,M348934600,es_transportation,23.18,0
168,C961738915,2,M,M1823072687,es_transportation,27.71,0
129,C825739161,3,F,M85975013,es_food,18.1,0
26,C408690006,1,M,M1823072687,es_transportation,3.13,0
99,C800379810,2,F,M348934600,es_transportation,19.55,0
139,C1847494890,3,M,M348934600,es_transportation,22.05,0
155,C2027052970,5,M,M348934600,es_transportation,15.57,0
25,C332727422,5,M,M1823072687,es_transportation,42.61,0
148,C610735261,2,F,M348934600,es_transportation,24.52,0
45,C1225533078,2,F,M348934600,es_transportation,14.1,0
147,C144835944,4,F,M1823072687,es_transportation,47.49,0
146,C2027310658,4,F,M348934600,es_transportation,24.07,0
75,C910969605,1,F,M1823072687,es_transportation,22.34,0
149,C255101565,1,F,M1823072687,es_transportation,24.94,0
92,C1258725927,4,M,M85975013,es_food,2.17,0
169,C156162339,2,F,M1823072687,es_transportation,69.98,0
34,C1643168823,1,F,M348934600,es_transportation,49.56,0
33,C2138823885,4,M,M348934600,es_transportation,43.5,0
144,C1877622224,2,M,M1823072687,es_transportation,16.14,0
125,C232299558,3,F,M348934600,es_transportation,2.87,0
61,C1681589600,2,F,M1823072687,es_transportation,23.81,0
95,C1040405455,6,F,M348934600,es_transportation,27.61,0
81,C2055009466,4,M,M1823072687,es_transportation,18.69,0
105,C23582994,2,F,M348934600,es_transportation,34.78,0
96,C1624351292,2,M,M1053599405,es_health,9.87,0
82,C430579454,4,F,M348934600,es_transportation,18.33,0
19,C148765233,0,F,M1823072687,es_transportation,32.92,0
88,C131682780,2,F,M1823072687,es_transportation,37.24,0
90,C1512732275,3,F,M1823072687,es_transportation,2.56,0
82,C1383269171,1,F,M1823072687,es_transportation,12.63,0
146,C403994735,3,F,M348934600,es_transportation,9.08,0
146,C823141445,1,F,M1823072687,es_transportation,30.67,0
18,C1695454092,2,M,M348934600,es_transportation,61.89,0
138,C559952121,4,F,M1823072687,es_transportation,20.25,0
165,C1414374774,5,M,M348934600,es_transportation,3.28,0
153,C744245203,2,M,M85975013,es_food,21.31,0
28,C109634232,2,F,M349281107,es_fashion,24.26,0
130,C75278863,1,F,M1823072687,es_transportation,43.2,0
38,C1809615650,4,M,M348934600,es_transportation,31.88,0
130,C1803364571,5,M,M1823072687,es_transportation,51.27,0
162,C98707741,4,F,M348934600,es_transportation,0.84,0
61,C1801270098,3,M,M1823072687,es_transportation,38.63,0
170,C653835530,2,M,M1823072687,es_transportation,43.23,0
81,C324498528,5,F,M1823072687,es_transportation,38.21,0
98,C1911293580,5,M,M1823072687,es_transportation,30.46,0
37,C2145337724,3,F,M1823072687,es_transportation,26.86,0
76,C2063574289,1,F,M348934600,es_transportation,20.07,0
70,C2070292195,2,F,M349281107,es_fashion,41.17,0
33,C1508373758,3,M,M1823072687,es_transportation,35.34,0
69,C411880353,2,F,M348934600,es_transportation,19.3,0
137,C1341662543,3,F,M1823072687,es_transportation,11.18,0
79,C1451561221,6,M,M1823072687,es_transportation,58.93,0
63,C955592184,2,F,M348934600,es_transportation,3.02,0
101,C438957460,4,M,M348934600,es_transportation,28.34,0
109,C176878772,2,F,M348934600,es_transportation,0.54,0
78,C901025251,2,M,M1823072687,es_transportation,23.7,0
170,C917831365,5,F,M1823072687,es_transportation,24.06,0
171,C142251484,6,M,M1823072687,es_transportation,18.99,0
162,C1297995542,4,F,M1823072687,es_transportation,23.07,0
135,C131559770,6,F,M348934600,es_transportation,58.27,0
49,C1538635916,2,F,M85975013,es_food,41.52,0
165,C1940951230,2,F,M85975013,es_food,16.84,0
82,C1897689911,3,M,M1053599405,es_health,4.94,0
16,C193297871,4,F,M1823072687,es_transportation,45.34,0
131,C1472579779,2,M,M85975013,es_food,47.97,0
102,C203163727,5,F,M348934600,es_transportation,34.16,0
2,C358037591,3,M,M348934600,es_transportation,25.68,0
131,C725705195,1,F,M78078399,es_wellnessandbeauty,49.94,0
137,C1095604325,1,F,M1823072687,es_transportation,10.87,0
2,C629942205,2,M,M348934600,es_transportation,36.24,0
11,C1280960686,2,M,M348934600,es_transportation,24.46,0
43,C1580559195,2,M,M85975013,es_food,81.96,0
14,C1877766749,2,M,M348934600,es_transportation,14.65,0
17,C662931726,2,F,M1946091778,es_wellnessandbeauty,26.25,0
20,C636259913,1,M,M1823072687,es_transportation,77.03,0
24,C399389739,4,F,M1823072687,es_transportation,42.62,0
0,C1467497219,6,F,M1053599405,es_health,214.92,0
37,C1187353931,5,F,M2122776122,es_home,28.86,0
127,C630392370,3,F,M1823072687,es_transportation,29.4,0
126,C1389188684,5,M,M348934600,es_transportation,20.3,0
144,C1305161735,6,M,M348934600,es_transportation,48.17,0
40,C1538635916,2,F,M85975013,es_food,7.15,0
135,C1708261114,4,F,M348934600,es_transportation,26.11,0
163,C1249070059,2,M,M1823072687,es_transportation,38.74,0
141,C1282333137,2,F,M348934600,es_transportation,45.66,0
100,C1179833140,5,M,M1823072687,es_transportation,4.16,0
41,C1232523772,1,M,M348934600,es_transportation,9.46,0
62,C2093963973,2,M,M348934600,es_transportation,46.13,0
38,C574062699,2,M,M348934600,es_transportation,28.61,0
38,C638917294,2,M,M348934600,es_transportation,2.08,0
58,C158030246,4,F,M1823072687,es_transportation,40.47,0
106,C2039473569,2,M,M349281107,es_fashion,71.69,0
93,C2144330803,2,M,M348934600,es_transportation,40.16,0
83,C1936855292,3,F,M1823072687,es_transportation,29.81,0
22,C1991822900,3,F,M1823072687,es_transportation,26.85,0
168,C828968085,1,F,M1823072687,es_transportation,25.09,0
85,C1652856443,2,M,M348934600,es_transportation,56.88,0
119,C1127983201,6,F,M1823072687,es_transportation,17.29,0
119,C1746579125,2,F,M1823072687,es_transportation,43.24,0
158,C1992960127,3,F,M1823072687,es_transportation,28.48,0
172,C1249817283,2,M,M1823072687,es_transportation,44.62,0
44,C1114685649,3,M,M348934600,es_transportation,11.32,0
142,C21207783,3,F,M1352454843,es_hotelservices,92.61,0
74,C1240746302,6,M,M348934600,es_transportation,1.95,0
122,C771874671,5,M,M1741626453,es_sportsandtoys,356.7,1
84,C1597422235,3,F,M1823072687,es_transportation,20.61,0
68,C917831365,5,F,M348934600,es_transportation,31.16,0
117,C1807452084,3,F,M1823072687,es_transportation,15.08,0
31,C193924578,4,F,M348934600,es_transportation,38.23,0
78,C708968659,2,M,M348934600,es_transportation,39.31,0
142,C144783459,3,M,M1823072687,es_transportation,12.04,0
106,C1780829982,1,M,M1913465890,es_health,141.18,0
136,C39858251,5,F,M348934600,es_transportation,45.72,0
144,C725705195,1,F,M348934600,es_transportation,0.04,0
67,C1900716037,4,M,M348934600,es_transportation,31.67,0
39,C2061535111,4,M,M1823072687,es_transportation,48.77,0
115,C1607323693,3,F,M348934600,es_transportation,17.4,0
85,C1723688663,6,F,M1823072687,es_transportation,25.98,0
128,C1031698099,0,M,M1823072687,es_transportation,4.86,0
146,C642583859,4,F,M1823072687,es_transportation,31.79,0
60,C728864298,5,M,M1823072687,es_transportation,28.16,0
97,C2084267589,3,F,M1823072687,es_transportation,58.83,0
170,C2066736149,6,M,M1823072687,es_transportation,61.87,0
121,C1767734624,3,F,M1823072687,es_transportation,15.04,0
84,C1739998964,2,F,M1823072687,es_transportation,18.79,0
130,C735563623,3,F,M1823072687,es_transportation,0.74,0
138,C1214780453,6,F,M1823072687,es_transportation,58.87,0
140,C1046896257,4,M,M348934600,es_transportation,23.11,0
122,C880625364,2,M,M1823072687,es_transportation,4.74,0
163,C747353905,2,M,M348934600,es_transportation,29.08,0
163,C564473555,2,F,M1823072687,es_transportation,24.53,0
138,C1236509536,4,F,M1823072687,es_transportation,0.73,0
138,C411345215,1,F,M17379832,es_sportsandtoys,674.13,1
85,C530747890,4,F,M348934600,es_transportation,27.82,0
36,C1568308501,3,M,M348934600,es_transportation,8.19,0
148,C83613815,2,F,M1823072687,es_transportation,46.8,0
107,C1440755608,1,M,M1823072687,es_transportation,21.69,0
172,C2112751068,5,F,M348934600,es_transportation,8.12,0
131,C1491518488,5,F,M348934600,es_transportation,21.6,0
108,C1175684338,2,M,M1823072687,es_transportation,1.45,0
43,C312053639,3,M,M1823072687,es_transportation,22.73,0
48,C1230747575,3,M,M1823072687,es_transportation,38.51,0
46,C1761432742,2,F,M348934600,es_transportation,36.6,0
168,C282483842,4,F,M1823072687,es_transportation,72.34,0
83,C1405664150,4,M,M1823072687,es_transportation,59.57,0
102,C1698653726,2,M,M85975013,es_food,26.79,0
156,C1082769360,4,M,M1823072687,es_transportation,3.55,0
101,C1089903335,3,M,M1823072687,es_transportation,16.48,0
133,C28023491,4,F,M1823072687,es_transportation,33.55,0
90,C384665757,3,F,M348934600,es_transportation,20.19,0
45,C2027052970,5,M,M348934600,es_transportation,23.61,0
55,C1366869967,5,M,M1823072687,es_transportation,16.15,0
47,C230488939,3,M,M348934600,es_transportation,23.72,0
56,C279066833,2,F,M1823072687,es_transportation,6.56,0
127,C2008428493,2,F,M85975013,es_food,58.47,0
78,C1703648667,2,F,M1823072687,es_transportation,42.47,0
126,C612230385,4,M,M348934600,es_transportation,23.85,0
170,C1148772789,4,M,M1823072687,es_transportation,6.26,0
165,C1667161948,3,M,M1823072687,es_transportation,5.99,0
156,C564489242,1,M,M1823072687,es_transportation,2.34,0
67,C280778280,2,M,M1823072687,es_transportation,29.34,0
172,C1057285507,5,M,M348934600,es_transportation,59.88,0
133,C1642125108,3,M,M348934600,es_transportation,11.95,0
19,C1341517098,4,F,M1823072687,es_transportation,2.99,0
82,C1950870438,1,F,M1823072687,es_transportation,14.18,0
127,C202531238,4,F,M1823072687,es_transportation,7.35,0
113,C1239061472,2,M,M1842530320,es_tech,58.96,0
125,C1491518488,5,F,M348934600,es_transportation,24.22,0
19,C868061193,3,F,M1823072687,es_transportation,30.77,0
154,C1760612790,3,M,M1872033263,es_home,50.06,0
27,C1504341710,2,F,M1823072687,es_transportation,20.57,0
125,C643323409,2,M,M1823072687,es_transportation,11.21,0
122,C1522289895,3,F,M1823072687,es_transportation,3.64,0
171,C773517519,5,M,M1400236507,es_home,88.34,0
32,C1605642067,1,M,M1823072687,es_transportation,11.8,0
49,C966335674,3,M,M1535107174,es_wellnessandbeauty,28.55,0
98,C1735092211,3,F,M348934600,es_transportation,13.69,0
164,C1232725180,3,F,M840466850,es_tech,319.35,1
63,C1370669821,2,M,M348934600,es_transportation,42.22,0
126,C1806963277,3,M,M348934600,es_transportation,54.21,0
77,C2001505633,5,F,M1535107174,es_wellnessandbeauty,66.94,0
72,C1739071229,4,F,M348934600,es_transportation,43.7,0
74,C962830776,2,M,M1823072687,es_transportation,12.59,0
167,C2104923127,2,F,M1823072687,es_transportation,6.4,0
165,C1542180842,4,F,M1823072687,es_transportation,19.6,0
169,C800272493,2,F,M1823072687,es_transportation,44.27,0
39,C408690006,1,M,M1823072687,es_transportation,8.28,0
28,C1414112698,1,M,M1823072687,es_transportation,3.31,0
119,C1028995887,2,F,M348934600,es_transportation,11.45,0
22,C1750835738,5,F,M1823072687,es_transportation,5.24,0
82,C363287468,2,F,M1823072687,es_transportation,33.93,0
114,C966214713,3,M,M348934600,es_transportation,40.35,0
80,C861479162,3,F,M1823072687,es_transportation,28.47,0
131,C526635102,2,M,M1823072687,es_transportation,16.49,0
167,C954150626,6,F,M348934600,es_transportation,6.6,0
95,C236106052,1,M,M1823072687,es_transportation,23.69,0
11,C993553940,2,M,M348934600,es_transportation,34.74,0
12,C798889135,3,M,M348934600,es_transportation,23.9,0
90,C823891015,2,F,M1823072687,es_transportation,12.18,0
19,C1158875335,3,M,M348934600,es_transportation,27.17,0
132,C991774315,3,F,M1823072687,es_transportation,67.67,0
29,C1734585073,5,F,M348934600,es_transportation,31.46,0
27,C966335674,3,M,M1535107174,es_wellnessandbeauty,26.77,0
144,C1901383731,4,F,M1823072687,es_transportation,45.48,0
163,C1440474435,2,M,M1823072687,es_transportation,37.41,0
